,Product Name,Images,Description,Original Price,Discounts,Discounted Price,Reviews
346,Acer Swift Go 14 2024 AMD Ryzen 5 Hexa Core 7430U - (16 GB/512 GB SSD/Windows 11 Home) SFG14-41 Thin a...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/9/p/a/-original-imah3hbtadfhadhy.jpeg?q=70,"{'Processor': 'AMD Ryzen 5 Hexa Core Processor', 'RAM': '16 GB LPDDR4X RAM', 'OS': 'Windows 11 Operating System', 'SSD': '512 GB SSD', 'Display': '35.56 cm (14 Inch) Display', 'Warranty': '1 Year Carry-in Warranty'}","₹69,999",28% off,"₹49,990",4.7
347,Infinix X3 Slim (2024) Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 Home) XL422 Thin an...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/f/b/q/xl422-thin-and-light-laptop-infinix-original-imah3fhfuxchhfpz.jpeg?q=70,"{'Processor': 'Intel Core i5 Processor (12th Gen)', 'RAM': '16 GB LPDDR4X RAM', 'OS': 'Windows 11 Operating System', 'SSD': '512 GB SSD', 'Display': '35.56 cm (14 Inch) Display', 'Warranty': '1 Year Onsite Warranty'}","₹64,990",36% off,"₹41,558",4.1
348,Lenovo AMD Ryzen 3 Quad Core 7330 U - (8 GB/512 GB SSD/DOS) Thinkbook 15 Business Laptop,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/n/m/5/-original-imahft9z69skxheh.jpeg?q=70,"{'Processor': 'AMD Ryzen 3 Quad Core Processor', 'RAM': '8 GB DDR4 RAM', 'OS': 'Windows 11 Operating System', 'SSD': '512 GB SSD', 'Display': '39.62 cm (15.6 inch) Display', 'Warranty': '1 Year Warranty'}","₹55,800",49% off,"₹27,990",3.4
349,ASUS Vivobook Go 14 AMD Ryzen 5 Quad Core 7520U - (16 GB/512 GB SSD/Windows 11 Home) E1404FA-NK541WS T...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/b/6/q/e1404fa-nk541ws-thin-and-light-laptop-asus-original-imagzy2uurpygcsh.jpeg?q=70,"{'Processor': 'AMD Ryzen 5 Quad Core Processor', 'RAM': '16 GB LPDDR5 RAM', 'OS': 'Windows 11 Operating System', 'SSD': '512 GB SSD', 'Display': '35.56 cm (14 Inch) Display', 'Warranty': '1 Year Onsite warranty'}","₹70,990",39% off,"₹42,890",4.1
350,HP AMD Athlon Dual Core 3050U - (8 GB/256 GB SSD/Windows 11 Home) 14s-fq0568AU Thin and Light Laptop,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/s/u/7/14s-fq0568au-thin-and-light-laptop-hp-original-imah3bdte6fw7eth.jpeg?q=70,"{'Processor': 'AMD Athlon Dual Core Processor', 'RAM': '8 GB DDR4 RAM', 'OS': '64 bit Windows 11 Operating System', 'SSD': '256 GB SSD', 'Display': '35.56 cm (14 inch) Display', 'Warranty': '1 Year Onsite Warranty'}","₹36,812",29% off,"₹25,990",3.9
351,ZEBRONICS Thin and Light Laptop Intel Core i7 12th Gen 1255U - (16 GB/1 TB SSD/Windows 11 Home) ZEB-NB...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/x/4/n/-original-imagxqetwufbjtyy.jpeg?q=70,"{'Processor': 'Intel Core i7 Processor (12th Gen)', 'RAM': '16 GB DDR4 RAM', 'OS': 'Windows 11 Operating System', 'SSD': '1 TB SSD', 'Display': '39.62 cm (15.6 Inch) Display', 'Warranty': '1 Year Carry-in Warranty'}","₹81,999",46% off,"₹43,990",4.3
352,SAMSUNG Galaxy Book3 Intel Core i5 13th Gen 1335U - (16 GB/512 GB SSD/Windows 11 Home) NP750XFG-KA2IN ...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/s/e/f/-original-imahfu5n4hjfjejw.jpeg?q=70,"{'Processor': 'Intel Core i5 Processor (13th Gen)', 'RAM': '16 GB LPDDR4X RAM', 'OS': 'Windows 11 Operating System', 'SSD': '512 GB SSD', 'Display': '39.62 cm (15.6 Inch) Display', 'Warranty': '1 Year Onsite Warranty'}","₹1,16,990",18% off,"₹99,990",4.5
353,ASUS Vivobook S 15 OLED Intel Core i9 13th Gen 13900H - (16 GB/512 GB SSD/Windows 11 Pro) S5504VA-MA94...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/f/r/m/-original-imah3gugnhrgscky.jpeg?q=70,"{'Processor': 'Intel Core i9 Processor (13th Gen)', 'RAM': '16 GB LPDDR5 RAM', 'OS': 'Windows 11 Operating System', 'SSD': '512 GB SSD', 'Display': '39.62 cm (15.6 Inch) Display', 'Warranty': '1 Year Onsite Warranty'}","₹49,999",26% off,"₹94,990",4.3
354,ASUS Vivobook 15 Intel Core i3 11th Gen 1115G4 - (16 GB/512 GB SSD/Windows 11 Home) X515EA-EJ342WS Thi...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/f/q/s/m515da-bq322ts-thin-and-light-laptop-asus-original-imahftke6uws6by2.jpeg?q=70,"{'Processor': 'Intel Core i3 Processor (11th Gen)', 'RAM': '16 GB DDR4 RAM', 'OS': 'Windows 11 Operating System', 'SSD': '512 GB SSD', 'Display': '39.62 cm (15.6 Inch) Display', 'Warranty': '1 Year Onsite Warranty'}","₹93,190",35% off,"₹36,899",4.2
355,Lenovo IdeaPad Flex 5 AMD Ryzen 5 Hexa Core 7530U - (16 GB/512 GB SSD/Windows 11 Home) 14ABR8 2 in 1 L...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/a/t/r/flex-5-2-in-1-laptop-lenovo-original-imah27vbfqgffbvn.jpeg?q=70,"{'Processor': 'AMD Ryzen 5 Hexa Core Processor', 'RAM': '16 GB LPDDR4X RAM', 'OS': 'Windows 11 Operating System', 'SSD': '512 GB SSD', 'Display': '35.56 cm (14 Inch) Touchscreen Display', 'Warranty': 'Microsoft Office Home & Student 2021'}","₹52,721",21% off,"₹60,490",4.2
356,HP Intel Core i3 12th Gen 1215U - (16 GB/512 GB SSD/Windows 11 Home) 15s-fy5004TU Thin and Light Lapto...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/7/s/k/15s-fq5327tu-thin-and-light-laptop-hp-original-imah42fxf2vwsxgr.jpeg?q=70,"{'Processor': 'Intel Core i3 Processor (12th Gen)', 'RAM': '16 GB DDR4 RAM', 'OS': 'Windows 11 Operating System', 'SSD': '512 GB SSD', 'Display': '39.62 cm (15.6 Inch) Display', 'Warranty': '1 Year Onsite Warranty'}","₹1,16,990",18% off,"₹41,490",4.5
357,ASUS Vivobook S 15 OLED Intel Core i9 13th Gen 13900H - (16 GB/512 GB SSD/Windows 11 Pro) S5504VA-MA94...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/c/n/j/-original-imah3gugbewpkhyh.jpeg?q=70,"{'Processor': 'Intel Core i9 Processor (13th Gen)', 'RAM': '16 GB LPDDR5 RAM', 'OS': 'Windows 11 Operating System', 'SSD': '512 GB SSD', 'Display': '39.62 cm (15.6 Inch) Display', 'Warranty': '1 Year Onsite Warranty'}","₹58,209",20% off,"₹94,990",4.3
358,HP Intel Intel Core i5 11th Gen 1155G7 - (8 GB/512 GB SSD/Windows 11 Home) 15s- fr4000TU Thin and Ligh...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/0/o/r/15s-fr4001tu-thin-and-light-laptop-hp-original-imah3nzezhju5n5t.jpeg?q=70,"{'Processor': 'Intel Core i5 Processor (11th Gen)', 'RAM': '8 GB DDR4 RAM', 'OS': '64 bit Windows 11 Operating System', 'SSD': '512 GB SSD', 'Display': '39.62 cm (15.6 Inch) Display', 'Warranty': '1 Year Onsite Warranty'}","₹54,990",41% off,"₹46,300",4.2
359,Infinix Y4 Max Series Intel Core i3 13th Gen 1315U - (8 GB/512 GB SSD/Windows 11 Home) YL613 Thin and ...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/l/p/u/inbook-y4-max-core-i5-thin-and-light-laptop-infinix-original-imagxy8mny47qkha.jpeg?q=70,"{'Processor': 'Intel Core i3 Processor (13th Gen)', 'RAM': '8 GB LPDDR4X RAM', 'OS': 'Windows 11 Operating System', 'SSD': '512 GB SSD', 'Display': '40.64 cm (16 inch) Display', 'Warranty': 'NA'}",,,"₹31,990",
360,Apple MacBook Air Apple M3 - (16 GB/512 GB SSD/macOS Sonoma) MXCR3HN/A,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/8/c/u/-original-imagypv6yyg96khh.jpeg?q=70,"{'Processor': 'Apple M3 Processor', 'RAM': '16 GB Unified Memory RAM', 'OS': 'Mac OS Operating System', 'SSD': '512 GB SSD', 'Display': '33.02 cm (13 Inch) Display', 'Warranty': 'Built-in Apps: App Store, Books, Calendar, Contacts, FaceTime, Find My, Freeform, GarageBand, Home, iMovie, Keynote, Mail, Maps, Messages, Music, Notes, Numbers, Pages, Photo Booth, Photos, Podcasts, Preview, QuickTime Player, Reminders, Safari, Shortcuts, Siri, Stocks, Time Machine, TV, Voice Memos'}","₹39,990",26% off,"₹1,54,900",4.6
361,Infinix Inbook Y2 Plus (2024) Intel Core i3 11th Gen 1115G4 - (8 GB/512 GB SSD/Windows 11 Home) XL29 T...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/f/d/n/xl29-thin-and-light-laptop-infinix-original-imah3qk53cqevnwa.jpeg?q=70,"{'Processor': 'Intel Core i3 Processor (11th Gen)', 'RAM': '8 GB LPDDR4X RAM', 'OS': '64 bit Windows 11 Operating System', 'SSD': '512 GB SSD', 'Display': '39.62 cm (15.6 inch) Display', 'Warranty': 'NA'}","₹33,990",52% off,"₹29,490",4.2
362,AXL Intel Celeron Dual Core - (4 GB/256 GB SSD/Windows 11 Home) 15W_LAP02 Thin and Light Laptop,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/6/x/5/vayu-book-thin-and-light-laptop-axl-original-imagq42brczpgczx.jpeg?q=70,"{'Processor': 'Intel Celeron Dual Core Processor', 'RAM': '4 GB DDR4 RAM', 'OS': 'Windows 11 Home Operating System', 'SSD': '256 GB SSD', 'Display': '39.62 cm (15.6 inch) Display', 'Warranty': '1 Year'}","₹56,990",40% off,"₹15,990",3.4
363,ASUS Vivobook 15 Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) X1502ZA-EJ953WS Thin...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/x/n/j/x1502za-ej953ws-thin-and-light-laptop-asus-original-imah42fta8gfzz3y.jpeg?q=70,"{'Processor': 'Intel Core i3 Processor (12th Gen)', 'RAM': '8 GB DDR4 RAM', 'OS': 'Windows 11 Operating System', 'SSD': '512 GB SSD', 'Display': '39.62 cm (15.6 Inch) Display', 'Warranty': '1 Year Onsite Warranty'}","₹1,46,134",14% off,"₹33,990",4.2
364,HP Omen Intel Core i7 13th Gen 13620H - (16 GB/1 TB SSD/Windows 11 Pro/8 GB Graphics/NVIDIA GeForce RT...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/u/8/n/-original-imahfj75yrh4jsz3.jpeg?q=70,"{'Processor': 'Intel Core i7 Processor (13th Gen)', 'RAM': '16 GB DDR5 RAM', 'OS': 'Windows 11 Operating System', 'SSD': '1 TB SSD', 'Display': '40.89 cm (16.1 inch) Display', 'Warranty': '1 Year Onsite Warranty'}","₹71,290",34% off,"₹1,25,490",4.7
365,Lenovo IdeaPad Gaming 3 (2024) Intel Core i5 11th Gen 11320H - (8 GB/512 GB SSD/Windows 11 Home/4 GB G...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/e/l/q/15ihu6-gaming-laptop-lenovo-original-imah3nzruqyzdusu.jpeg?q=70,"{'Processor': 'Intel Core i5 Processor (11th Gen)', 'RAM': '8 GB DDR4 RAM', 'OS': 'Windows 11 Operating System', 'SSD': '512 GB SSD', 'Display': '39.62 cm (15.6 inch) Display', 'Warranty': '1 Year Onsite Warranty'}","₹93,999",39% off,"₹46,990",4.1
366,Acer Swift Go 14 EVO OLED (2024) Intel Core i5 13th Gen 13500H - (16 GB/512 GB SSD/Windows 11 Home) SF...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/2/e/f/sfg14-71-58ub-thin-and-light-laptop-acer-original-imah42fqux87wwzm.jpeg?q=70,"{'Processor': 'Intel Core i5 Processor (13th Gen)', 'RAM': '16 GB LPDDR5 RAM', 'OS': 'Windows 11 Operating System', 'SSD': '512 GB SSD', 'Display': '35.56 cm (14 Inch) Display', 'Warranty': '1 Year Onsite Warranty'}","₹70,064",30% off,"₹56,990",4.3
367,HP 2023 Backlit Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) 15s-fy5002TU Thin and...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/v/t/4/15s-fq5330tu-thin-and-light-laptop-hp-original-imah4f9grg2wavrp.jpeg?q=70,"{'Processor': 'Intel Core i5 Processor (12th Gen)', 'RAM': '8 GB DDR4 RAM', 'OS': '64 bit Windows 11 Operating System', 'SSD': '512 GB SSD', 'Display': '39.62 cm (15.6 Inch) Display', 'Warranty': '1 Year Onsite Warranty'}","₹1,54,900",6% off,"₹48,990",4.2
368,HP 250 G8 Intel Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 250 G8 Business Laptop,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/r/w/a/245-g8-business-laptop-hp-original-imah38n9ebabevpz.jpeg?q=70,"{'Processor': 'Intel Core i3 Processor (11th Gen)', 'RAM': '8 GB DDR4 RAM', 'OS': '64 bit Windows 11 Operating System', 'SSD': '512 GB SSD', 'Display': '39.62 cm (15.6 inch) Display', 'Warranty': '1Year Onsite Warranty'}","₹69,990",37% off,"₹1,45,490",4.2
369,Apple MacBook Air Apple M3 - (8 GB/512 GB SSD/macOS Sonoma) MRYN3HN/A,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/z/p/w/-original-imagypv6egkruwgg.jpeg?q=70,"{'Processor': 'Apple M3 Processor', 'RAM': '8 GB Unified Memory RAM', 'OS': 'Mac OS Operating System', 'SSD': '512 GB SSD', 'Display': '38.1 cm (15 Inch) Display', 'Warranty': 'Built-in Apps: App Store, Books, Calendar, Contacts, FaceTime, Find My, Freeform, GarageBand, Home, iMovie, Keynote, Mail, Maps, Messages, Music, Notes, Numbers, Pages, Photo Booth, Photos, Podcasts, Preview, QuickTime Player, Reminders, Safari, Shortcuts, Siri, Stocks, Time Machine, TV, Voice Memos'}","₹1,48,999",12% off,"₹43,990",4.6
370,Thomson NEO Core Series Intel Core i7 12th Gen 1255U - (16 GB/512 GB SSD/Windows 11 Home) IN-N15I Thin...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/x/0/j/-original-imah3gycgfntdhf4.jpeg?q=70,"{'Processor': 'Intel Core i7 Processor (12th Gen)', 'RAM': '16 GB LPDDR4 RAM', 'OS': 'Windows 11 Operating System', 'SSD': '512 GB SSD', 'Display': '39.62 cm (15.6 inch) Display', 'Warranty': '1 Year Onsite warranty'}","₹48,286",32% off,"₹1,30,133",4.6
371,Acer Nitro 16 AMD Ryzen 7 Octa Core 7840HS - (16 GB/512 GB SSD/Windows 11 Home/8 GB Graphics/NVIDIA Ge...,https://rukminim2.flixcart.com/image/312/312/xif0q/laptop-display/z/v/r/8-6789-smartdesk-sma-smartdeskrtdesk-original-imagt4w5ejhgcyyc.jpeg?q=70,"{'Processor': 'AMD Ryzen 7 Octa Core Processor', 'RAM': '16 GB DDR5 RAM', 'OS': 'Windows 11 Operating System', 'SSD': '512 GB SSD', 'Display': '40.64 cm (16 Inch) Display', 'Warranty': '1 Year Onsite Warranty'}","₹48,999",45% off,"₹32,490",5
372,HP 15s (2024) AMD Ryzen 3 Quad Core 5300U - (8 GB/512 GB SSD/Windows 11 Home) 15s-eq2143au Thin and Li...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/l/c/n/15s-eq2143au-thin-and-light-laptop-hp-original-imah3bdpdtcufjfz.jpeg?q=70,"{'Processor': 'AMD Ryzen 3 Quad Core Processor', 'RAM': '8 GB DDR4 RAM', 'OS': '64 bit Windows 11 Operating System', 'SSD': '512 GB SSD', 'Display': '39.62 cm (15.6 inch) Display', 'Warranty': 'Microsoft Office 2019 & Office 365, HP Documentation, HP BIOS recovery, HP Smart'}","₹58,707",45% off,"₹26,490",4.2
373,ZEBRONICS Pro Series Y Intel Core i5 11th Gen 1155G7 - (8 GB/512 GB SSD/Windows 11 Home) ZEB-NBC 2S Th...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/s/p/n/-original-imagxqetzpemafuw.jpeg?q=70,"{'Processor': 'Intel Core i5 Processor (11th Gen)', 'RAM': '8 GB LPDDR4X RAM', 'OS': 'Windows 11 Operating System', 'SSD': '512 GB SSD', 'Display': '39.62 cm (15.6 inch) Display', 'Warranty': '1 Year Carry-in Warranty'}","₹48,294",23% off,"₹31,999",3.8
374,HP 240 G9 Intel Core i3 12th Gen 1215 - (8 GB/512 GB SSD/Windows 11 Home) 240 G9 Laptop,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/y/y/i/240-g9-laptop-hp-original-imah2hw34jzhnj4z.jpeg?q=70,"{'Processor': 'Intel Core i3 Processor (12th Gen)', 'RAM': '8 GB DDR4 RAM', 'OS': '64 bit Windows 11 Operating System', 'SSD': '512 GB SSD', 'Display': '35.56 cm (14 inch) Display', 'Warranty': 'MS OFFICE'}","₹86,239",25% off,"₹36,999",3.8
375,HP AMD Ryzen 3 Quad Core 5300U - (8 GB/512 GB SSD/Windows 11 Home) fq1089au Thin and Light Laptop,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/b/q/p/-original-imagykgpdfw79eyr.jpeg?q=70,"{'Processor': 'AMD Ryzen 3 Quad Core Processor', 'RAM': '8 GB DDR4 RAM', 'OS': '64 bit Windows 11 Operating System', 'SSD': '512 GB SSD', 'Display': '35.56 cm (14 Inch) Display', 'Warranty': '1 Year onsite warranty'}","₹24,990",34% off,"₹63,990",4.3
376,SAMSUNG Galaxy Book4 Intel Core 5 120U - (8 GB/512 GB SSD/Windows 11 Home) NP750XGK-KG1IN / NP750XGK-L...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/p/a/i/-original-imah3xrqynsnbwqx.jpeg?q=70,"{'Processor': 'Intel Core 5 Processor', 'RAM': '8 GB LPDDR4X RAM', 'OS': 'Windows 11 Operating System', 'SSD': '512 GB SSD', 'Display': '39.62 cm (15.6 Inch) Display', 'Warranty': '1 Year Manufacturer Warranty for Laptop and 6 Months for In-Box Accessories'}","₹94,990",44% off,"₹16,490",4.2
377,Thomson Intel Celeron Dual Core N4020 - (4 GB/128 GB SSD/Windows 11 Home) IN-PX14C Thin and Light Lapt...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/n/j/a/-original-imah25h7p7gpyxac.jpeg?q=70,"{'Processor': 'Intel Celeron Dual Core Processor', 'RAM': '4 GB LPDDR4 RAM', 'OS': '64 bit Windows 11 Operating System', 'SSD': '128 GB SSD', 'Display': '35.81 cm (14.1 inch) Display', 'Warranty': '1 Year Onsite Warranty'}","₹1,16,990",30% off,"₹52,990",3.1
378,MSI GF63 Intel Core i5 12th Gen 12450H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/1/m/1/-original-imags9wbwzcv7hvx.jpeg?q=70,"{'Processor': 'Intel Core i5 Processor (12th Gen)', 'RAM': '8 GB DDR4 RAM', 'OS': 'Windows 11 Operating System', 'SSD': '512 GB SSD', 'Display': '39.62 cm (15.6 Inch) Display', 'Warranty': '2 Year Carry-in Warranty'}","₹36,690",42% off,"₹80,990",4.4
379,ASUS Vivobook S14 OLED Intel EVO H-Series Intel Core i7 12th Gen 12700H - (16 GB/512 GB SSD/Windows 11...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/e/t/2/-original-imagqdrxfn6kzjfz.jpeg?q=70,"{'Processor': 'Intel Core i7 Processor (12th Gen)', 'RAM': '16 GB DDR4 RAM', 'OS': 'Windows 11 Operating System', 'SSD': '512 GB SSD', 'Display': '35.56 cm (14 inch) Display', 'Warranty': 'Office Home and Student 2021'}","₹1,07,999",12% off,"₹20,990",4.2
380,Lenovo Ideapad Slim 3 Intel Pentium Quad Core N100 - (4 GB/128 GB EMMC Storage/Chrome OS) 14IAN8 Chrom...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/f/t/x/14ian8-chromebook-lenovo-original-imagxf7ffzujd2qs.jpeg?q=70,"{'Processor': 'Intel Pentium Quad Core Processor', 'RAM': '4 GB LPDDR5 RAM', 'OS': 'Chrome Operating System', 'SSD': '35.56 cm (14 Inch) Display', 'Display': '1 Year Carry-in Warranty'}","₹54,990",32% off,"₹94,990",4
381,Acer Swift Go 14 OLED Intel Core Ultra 7 155H - (16 GB/1 TB SSD/Windows 11 Home) SFG14-73-71BY Thin an...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/q/i/z/-original-imahynsgmpgve9wb.jpeg?q=70,"{'Processor': 'Intel Core Ultra 7 Processor', 'RAM': '16 GB LPDDR5X RAM', 'OS': 'Windows 11 Operating System', 'SSD': '1 TB SSD', 'Display': '35.56 cm (14 Inch) Display', 'Warranty': '1 Year Carry-in Warranty'}","₹51,266",27% off,"₹36,990",4.7
382,"ASUS Vivobook 15, with Backlit Keyboard, Intel Core i3 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) X1...",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/3/2/s/-original-imah2ger8qjev3sj.jpeg?q=70,"{'Processor': 'Intel Core i3 Processor (12th Gen)', 'RAM': '8 GB DDR4 RAM', 'OS': 'Windows 11 Operating System', 'SSD': '512 GB SSD', 'Display': '39.62 cm (15.6 Inch) Display', 'Warranty': '1-year warranty'}",,,"₹36,990",4.2
383,HP 2023 Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) 15s-fy5003TU Thin and Light L...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/u/z/z/15s-fy5003tu-thin-and-light-laptop-hp-original-imah42fxhqj4tw9b.jpeg?q=70,"{'Processor': 'Intel Core i3 Processor (12th Gen)', 'RAM': '8 GB DDR4 RAM', 'OS': 'Windows 11 Operating System', 'SSD': '512 GB SSD', 'Display': '39.62 cm (15.6 Inch) Display', 'Warranty': '1 Year Onsite Warranty'}",,,,4.3
384,ASUS ROG Strix G16 (2023) with 90WHr Battery Intel HX-Series Intel Core i7 13th Gen 13650HX - (16 GB/1...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/s/p/e/g614jj-n3088ws-gaming-laptop-asus-original-imah26j379f7jh9v.jpeg?q=70,"{'Processor': 'Intel Core i7 Processor (13th Gen)', 'RAM': '16 GB DDR5 RAM', 'OS': 'Windows 11 Operating System', 'SSD': '1 TB SSD', 'Display': '40.64 cm (16 Inch) Display', 'Warranty': '1 Year Onsite Warranty'}","₹1,43,990",12% off,"₹1,25,949",4.2
385,HP FC0026AU AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) 15-fc0025AU Thin and Light...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/w/9/s/15-fc0025au-thin-and-light-laptop-hp-original-imah3behg95r2tfw.jpeg?q=70,"{'Processor': 'AMD Ryzen 3 Quad Core Processor', 'RAM': '8 GB DDR4 RAM', 'OS': '64 bit Windows 11 Operating System', 'SSD': '512 GB SSD', 'Display': '39.62 cm (15.6 Inch) Display', 'Warranty': '1 Year Onsite Warranty'}","₹47,515",28% off,"₹33,999",3.9
386,ASUS Vivobook 15 Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) X1502ZA-EJ953WS Thin...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/x/n/j/x1502za-ej953ws-thin-and-light-laptop-asus-original-imah42fta8gfzz3y.jpeg?q=70,"{'Processor': 'Intel Core i3 Processor (12th Gen)', 'RAM': '8 GB DDR4 RAM', 'OS': 'Windows 11 Operating System', 'SSD': '512 GB SSD', 'Display': '39.62 cm (15.6 Inch) Display', 'Warranty': '1 Year Onsite Warranty'}","₹56,990",40% off,"₹33,990",4.2
387,Acer Swift Go 14 EVO OLED (2024) Intel Core i5 13th Gen 13500H - (16 GB/512 GB SSD/Windows 11 Home) SF...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/2/e/f/sfg14-71-58ub-thin-and-light-laptop-acer-original-imah42fqux87wwzm.jpeg?q=70,"{'Processor': 'Intel Core i5 Processor (13th Gen)', 'RAM': '16 GB LPDDR5 RAM', 'OS': 'Windows 11 Operating System', 'SSD': '512 GB SSD', 'Display': '35.56 cm (14 Inch) Display', 'Warranty': '1 Year Onsite Warranty'}","₹93,999",39% off,"₹56,990",4.3
388,Acer Chromebook Plus (2024) Intel Core i3 13th Gen 1315U - (8 GB/256 GB SSD/Chrome OS) Plus Chromebook...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/4/3/o/-original-imah27qsamfccyxz.jpeg?q=70,"{'Processor': 'Intel Core i3 Processor (13th Gen)', 'RAM': '8 GB LPDDR5X RAM', 'OS': 'Chrome Operating System', 'SSD': '256 GB SSD', 'Display': '39.62 cm (15.6 Inch) Display', 'Warranty': '1 Year Carry-in Warranty'}","₹52,999",33% off,"₹34,990",4.2
389,ASUS Intel Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX RTX 30...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/j/g/j/fx506hc-hn089ws-gaming-laptop-asus-original-imagrv42t2eyhkyu.jpeg?q=70,"{'Processor': 'Intel Core i5 Processor (11th Gen)', 'RAM': '8 GB DDR4 RAM', 'OS': 'Windows 11 Operating System', 'SSD': '512 GB SSD', 'Display': '39.62 cm (15.6 inch) Display', 'Warranty': '1 Year Warranty'}","₹82,990",32% off,"₹55,990",4.3
390,Lenovo IdeaPad Gaming 3 (2024) AMD Ryzen 7 Octa Core 6800H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Gr...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/x/7/u/15arh7-gaming-laptop-lenovo-original-imah3fj54bwg2npd.jpeg?q=70,"{'Processor': 'AMD Ryzen 7 Octa Core Processor', 'RAM': '16 GB DDR5 RAM', 'OS': 'Windows 11 Operating System', 'SSD': '512 GB SSD', 'Display': '100.63 cm (39.62 cm) Display', 'Warranty': '1 Year Carry-in Warranty'}","₹1,00,190",30% off,"₹69,890",4.3
